FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fc7,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,7.5,2,13.7344,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fc6,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,5,1,1.9303,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fc5,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,7.5,1,6.8672,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fc4,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,2,Chordata,Actinopteri,Perciformes,Pholidae,Pholis spp.,Pholis ,10,1,,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fc3,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,2,37.3708,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fc2,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,6,1.3229,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fc1,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,5,5,9.6513,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fc0,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,2.5,7,1.5434,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fbf,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,5,4,7.721,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fbe,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,7.5,2,13.7344,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fbd,923402239,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver,BMSC28,Swiss Boy,48.92,-125.13,2023-05-18,7.5,RLS,6,10:30:00,48.92,-125.13,2,2,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Oxylebius pictus,Oxylebius pictus,10,1,21.4147,POINT (-125.13 48.92)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fbc,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,7,1.9069,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fbb,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,13,29.3295,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fba,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,11,85.4737,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb9,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,18,4.9033,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb8,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,30,67.6835,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb7,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,19,147.6364,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb6,923400142,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2021-05-03,5.5,RLS,7,10:30:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,2,37.3708,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb5,923400155,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2021-05-03,5.5,RLS,6,12:20:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,3,110.7133,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb4,923400155,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2021-05-03,5.5,RLS,6,12:20:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,1,7.7703,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb3,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,11,2.9965,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb2,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,15,33.8417,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb1,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,12,93.244,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fb0,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,1,36.9044,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-faf,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,1,0.2205,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fae,923401181,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,8.5,RLS,3,9:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,5,1,1.9303,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fad,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,4,1.0896,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fac,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,4,9.0245,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fab,923401185,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,9,RLS,3,12:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,5,1,1.9303,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-faa,923401190,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,4,RLS,3,9:59:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,8,62.1627,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa9,923401190,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2022-05-03,4,RLS,3,9:59:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,3,0.6615,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa8,923401195,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,5,RLS,3,12:15:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,1,2.2561,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa7,923401195,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,5,RLS,3,12:15:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,1,0.2205,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa6,923401195,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,5,RLS,3,12:15:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Hemilepidotus hemilepidotus,Hemilepidotus hemilepidotus,35,2,892.3912,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa5,923401195,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,5,RLS,3,12:15:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,4,9.0245,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa4,923401195,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2022-05-03,5,RLS,3,12:15:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,6,1.3229,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa3,923402220,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,9,RLS,2,12:50:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,11,24.8173,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa2,923402220,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,9,RLS,2,12:50:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,3,23.311,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa1,923402220,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,9,RLS,2,12:50:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,4,0.882,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-fa0,923402220,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,9,RLS,2,12:50:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,5,4,7.721,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f9f,923402220,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,9,RLS,2,12:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,5,2,3.8605,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f9e,923402220,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,9,RLS,2,12:50:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,7.5,1,6.8672,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f9d,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,3,0.8172,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f9c,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronichthys coenosus,Pleuronichthys coenosus,20,1,216.6417,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f9b,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronichthys coenosus,Pleuronichthys coenosus,25,1,330.1312,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f9a,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,5,5,9.6513,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f99,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,2,4.5122,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f98,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,2,15.5407,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f97,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,2,0.441,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f96,923402234,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC12,Wizard Island North,48.86,-125.16,2023-05-16,6.5,RLS,1,12:54:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,7.5,4,27.4688,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f95,923402241,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,7.5,RLS,2,10:07:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,12,3.2689,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f94,923402241,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,7.5,RLS,2,10:07:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,9,69.933,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f93,923402241,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,7.5,RLS,2,10:07:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,1,18.6854,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f92,923402241,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,7.5,RLS,2,10:07:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,0,23,,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f91,923402241,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,7.5,RLS,2,10:07:00,48.86,-125.16,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,5,1,1.9303,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f90,923402242,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,5.5,RLS,1,10:12:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,1,0.2724,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f8f,923402242,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,5.5,RLS,1,10:12:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,5,11.2806,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f8e,923402242,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,5.5,RLS,1,10:12:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,1,36.9044,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f8d,923402242,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,5.5,RLS,1,10:12:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,15,1,64.3548,POINT (-125.16 48.86)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-f8c,923402242,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC11,Wizard Island South,48.86,-125.16,2023-05-16,5.5,RLS,1,10:12:00,48.86,-125.16,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,3,0.6615,POINT (-125.16 48.86)
