date,time,time_zone,tide_m
2022-08-05,23:20,PDT,1.604563
2022-08-05,23:21,PDT,1.597634
2022-08-05,23:22,PDT,1.59074
2022-08-05,23:23,PDT,1.583881
2022-08-05,23:24,PDT,1.577057
2022-08-05,23:25,PDT,1.570269
2022-08-05,23:26,PDT,1.563517
2022-08-05,23:27,PDT,1.556801
2022-08-05,23:28,PDT,1.550122
2022-08-05,23:29,PDT,1.54348
2022-08-05,23:30,PDT,1.536874
2022-08-05,23:31,PDT,1.530306
2022-08-05,23:32,PDT,1.523776
2022-08-05,23:33,PDT,1.517284
2022-08-05,23:34,PDT,1.51083
2022-08-05,23:35,PDT,1.504414
2022-08-05,23:36,PDT,1.498037
2022-08-05,23:37,PDT,1.491699
2022-08-05,23:38,PDT,1.4854
2022-08-05,23:39,PDT,1.479141
2022-08-05,23:40,PDT,1.472922
2022-08-05,23:41,PDT,1.466743
2022-08-05,23:42,PDT,1.460604
2022-08-05,23:43,PDT,1.454506
2022-08-05,23:44,PDT,1.448448
2022-08-05,23:45,PDT,1.442432
2022-08-05,23:46,PDT,1.436457
2022-08-05,23:47,PDT,1.430524
2022-08-05,23:48,PDT,1.424633
2022-08-05,23:49,PDT,1.418784
2022-08-05,23:50,PDT,1.412977
2022-08-05,23:51,PDT,1.407214
2022-08-05,23:52,PDT,1.401493
2022-08-05,23:53,PDT,1.395815
2022-08-05,23:54,PDT,1.390181
2022-08-05,23:55,PDT,1.38459
2022-08-05,23:56,PDT,1.379043
2022-08-05,23:57,PDT,1.373541
2022-08-05,23:58,PDT,1.368083
2022-08-05,23:59,PDT,1.36267
2022-08-06,0:00,PDT,1.357301
2022-08-06,0:01,PDT,1.351978
2022-08-06,0:02,PDT,1.3467
2022-08-06,0:03,PDT,1.341468
2022-08-06,0:04,PDT,1.336281
2022-08-06,0:05,PDT,1.331141
2022-08-06,0:06,PDT,1.326046
2022-08-06,0:07,PDT,1.320999
2022-08-06,0:08,PDT,1.315998
2022-08-06,0:09,PDT,1.311044
2022-08-06,0:10,PDT,1.306137
2022-08-06,0:11,PDT,1.301277
2022-08-06,0:12,PDT,1.296466
2022-08-06,0:13,PDT,1.291701
2022-08-06,0:14,PDT,1.286985
2022-08-06,0:15,PDT,1.282317
2022-08-06,0:16,PDT,1.277698
2022-08-06,0:17,PDT,1.273127
2022-08-06,0:18,PDT,1.268604
2022-08-06,0:19,PDT,1.264131
2022-08-06,0:20,PDT,1.259707
2022-08-06,0:21,PDT,1.255332
2022-08-06,0:22,PDT,1.251007
2022-08-06,0:23,PDT,1.246731
2022-08-06,0:24,PDT,1.242506
2022-08-06,0:25,PDT,1.23833
2022-08-06,0:26,PDT,1.234204
2022-08-06,0:27,PDT,1.230129
2022-08-06,0:28,PDT,1.226104
2022-08-06,0:29,PDT,1.22213
2022-08-06,0:30,PDT,1.218207
2022-08-06,0:31,PDT,1.214335
2022-08-06,0:32,PDT,1.210514
2022-08-06,0:33,PDT,1.206744
2022-08-06,0:34,PDT,1.203025
2022-08-06,0:35,PDT,1.199359
2022-08-06,0:36,PDT,1.195743
2022-08-06,0:37,PDT,1.19218
2022-08-06,0:38,PDT,1.188668
2022-08-06,0:39,PDT,1.185209
2022-08-06,0:40,PDT,1.181801
2022-08-06,0:41,PDT,1.178446
2022-08-06,0:42,PDT,1.175144
2022-08-06,0:43,PDT,1.171893
2022-08-06,0:44,PDT,1.168696
2022-08-06,0:45,PDT,1.165551
2022-08-06,0:46,PDT,1.162458
2022-08-06,0:47,PDT,1.159419
2022-08-06,0:48,PDT,1.156433
2022-08-06,0:49,PDT,1.153499
2022-08-06,0:50,PDT,1.150619
2022-08-06,0:51,PDT,1.147792
2022-08-06,0:52,PDT,1.145018
2022-08-06,0:53,PDT,1.142298
2022-08-06,0:54,PDT,1.139631
2022-08-06,0:55,PDT,1.137018
2022-08-06,0:56,PDT,1.134457
2022-08-06,0:57,PDT,1.131951
2022-08-06,0:58,PDT,1.129498
2022-08-06,0:59,PDT,1.127099
2022-08-06,1:00,PDT,1.124754
2022-08-06,1:01,PDT,1.122462
2022-08-06,1:02,PDT,1.120224
2022-08-06,1:03,PDT,1.11804
2022-08-06,1:04,PDT,1.11591
2022-08-06,1:05,PDT,1.113833
2022-08-06,1:06,PDT,1.111811
2022-08-06,1:07,PDT,1.109843
2022-08-06,1:08,PDT,1.107928
2022-08-06,1:09,PDT,1.106067
2022-08-06,1:10,PDT,1.104261
2022-08-06,1:11,PDT,1.102508
2022-08-06,1:12,PDT,1.100809
2022-08-06,1:13,PDT,1.099165
2022-08-06,1:14,PDT,1.097574
2022-08-06,1:15,PDT,1.096037
2022-08-06,1:16,PDT,1.094554
2022-08-06,1:17,PDT,1.093125
2022-08-06,1:18,PDT,1.09175
2022-08-06,1:19,PDT,1.090429
2022-08-06,1:20,PDT,1.089162
2022-08-06,1:21,PDT,1.087949
2022-08-06,1:22,PDT,1.086789
2022-08-06,1:23,PDT,1.085683
2022-08-06,1:24,PDT,1.084631
2022-08-06,1:25,PDT,1.083633
2022-08-06,1:26,PDT,1.082689
2022-08-06,1:27,PDT,1.081798
2022-08-06,1:28,PDT,1.080961
2022-08-06,1:29,PDT,1.080177
2022-08-06,1:30,PDT,1.079447
2022-08-06,1:31,PDT,1.07877
2022-08-06,1:32,PDT,1.078147
2022-08-06,1:33,PDT,1.077577
2022-08-06,1:34,PDT,1.077061
2022-08-06,1:35,PDT,1.076597
2022-08-06,1:36,PDT,1.076187
2022-08-06,1:37,PDT,1.07583
2022-08-06,1:38,PDT,1.075526
2022-08-06,1:39,PDT,1.075275
2022-08-06,1:40,PDT,1.075078
2022-08-06,1:41,PDT,1.074932
2022-08-06,1:42,PDT,1.07484
2022-08-06,1:43,PDT,1.0748
2022-08-06,1:44,PDT,1.074813
2022-08-06,1:45,PDT,1.074879
2022-08-06,1:46,PDT,1.074997
2022-08-06,1:47,PDT,1.075168
2022-08-06,1:48,PDT,1.07539
2022-08-06,1:49,PDT,1.075665
2022-08-06,1:50,PDT,1.075992
2022-08-06,1:51,PDT,1.076372
2022-08-06,1:52,PDT,1.076803
2022-08-06,1:53,PDT,1.077286
2022-08-06,1:54,PDT,1.07782
2022-08-06,1:55,PDT,1.078407
2022-08-06,1:56,PDT,1.079045
2022-08-06,1:57,PDT,1.079734
2022-08-06,1:58,PDT,1.080475
2022-08-06,1:59,PDT,1.081267
2022-08-06,2:00,PDT,1.082111
2022-08-06,2:01,PDT,1.083005
2022-08-06,2:02,PDT,1.083951
2022-08-06,2:03,PDT,1.084947
2022-08-06,2:04,PDT,1.085994
2022-08-06,2:05,PDT,1.087092
2022-08-06,2:06,PDT,1.08824
2022-08-06,2:07,PDT,1.089439
2022-08-06,2:08,PDT,1.090687
2022-08-06,2:09,PDT,1.091987
2022-08-06,2:10,PDT,1.093336
2022-08-06,2:11,PDT,1.094735
2022-08-06,2:12,PDT,1.096184
2022-08-06,2:13,PDT,1.097683
2022-08-06,2:14,PDT,1.099231
2022-08-06,2:15,PDT,1.100829
2022-08-06,2:16,PDT,1.102476
2022-08-06,2:17,PDT,1.104173
2022-08-06,2:18,PDT,1.105918
2022-08-06,2:19,PDT,1.107713
2022-08-06,2:20,PDT,1.109556
2022-08-06,2:21,PDT,1.111448
2022-08-06,2:22,PDT,1.113388
2022-08-06,2:23,PDT,1.115377
2022-08-06,2:24,PDT,1.117415
2022-08-06,2:25,PDT,1.1195
2022-08-06,2:26,PDT,1.121634
2022-08-06,2:27,PDT,1.123815
2022-08-06,2:28,PDT,1.126044
2022-08-06,2:29,PDT,1.12832
2022-08-06,2:30,PDT,1.130644
2022-08-06,2:31,PDT,1.133016
2022-08-06,2:32,PDT,1.135434
2022-08-06,2:33,PDT,1.1379
2022-08-06,2:34,PDT,1.140412
2022-08-06,2:35,PDT,1.142971
2022-08-06,2:36,PDT,1.145576
2022-08-06,2:37,PDT,1.148228
2022-08-06,2:38,PDT,1.150925
2022-08-06,2:39,PDT,1.153669
2022-08-06,2:40,PDT,1.156459
2022-08-06,2:41,PDT,1.159294
2022-08-06,2:42,PDT,1.162175
2022-08-06,2:43,PDT,1.165101
2022-08-06,2:44,PDT,1.168072
2022-08-06,2:45,PDT,1.171088
2022-08-06,2:46,PDT,1.174149
2022-08-06,2:47,PDT,1.177254
2022-08-06,2:48,PDT,1.180404
2022-08-06,2:49,PDT,1.183598
2022-08-06,2:50,PDT,1.186836
2022-08-06,2:51,PDT,1.190118
2022-08-06,2:52,PDT,1.193443
2022-08-06,2:53,PDT,1.196811
2022-08-06,2:54,PDT,1.200223
2022-08-06,2:55,PDT,1.203678
2022-08-06,2:56,PDT,1.207175
2022-08-06,2:57,PDT,1.210715
2022-08-06,2:58,PDT,1.214298
2022-08-06,2:59,PDT,1.217922
2022-08-06,3:00,PDT,1.221588
2022-08-06,3:01,PDT,1.225296
2022-08-06,3:02,PDT,1.229045
2022-08-06,3:03,PDT,1.232835
2022-08-06,3:04,PDT,1.236667
2022-08-06,3:05,PDT,1.240538
2022-08-06,3:06,PDT,1.244451
2022-08-06,3:07,PDT,1.248403
2022-08-06,3:08,PDT,1.252395
2022-08-06,3:09,PDT,1.256427
2022-08-06,3:10,PDT,1.260498
2022-08-06,3:11,PDT,1.264609
2022-08-06,3:12,PDT,1.268758
2022-08-06,3:13,PDT,1.272945
2022-08-06,3:14,PDT,1.277171
2022-08-06,3:15,PDT,1.281435
2022-08-06,3:16,PDT,1.285737
2022-08-06,3:17,PDT,1.290076
2022-08-06,3:18,PDT,1.294452
2022-08-06,3:19,PDT,1.298865
2022-08-06,3:20,PDT,1.303315
2022-08-06,3:21,PDT,1.3078
2022-08-06,3:22,PDT,1.312322
2022-08-06,3:23,PDT,1.316879
2022-08-06,3:24,PDT,1.321471
2022-08-06,3:25,PDT,1.326099
2022-08-06,3:26,PDT,1.33076
2022-08-06,3:27,PDT,1.335456
2022-08-06,3:28,PDT,1.340187
2022-08-06,3:29,PDT,1.34495
2022-08-06,3:30,PDT,1.349747
2022-08-06,3:31,PDT,1.354577
2022-08-06,3:32,PDT,1.359439
2022-08-06,3:33,PDT,1.364333
2022-08-06,3:34,PDT,1.36926
2022-08-06,3:35,PDT,1.374217
2022-08-06,3:36,PDT,1.379206
2022-08-06,3:37,PDT,1.384226
2022-08-06,3:38,PDT,1.389276
2022-08-06,3:39,PDT,1.394355
2022-08-06,3:40,PDT,1.399465
2022-08-06,3:41,PDT,1.404603
2022-08-06,3:42,PDT,1.40977
2022-08-06,3:43,PDT,1.414966
2022-08-06,3:44,PDT,1.42019
2022-08-06,3:45,PDT,1.425441
2022-08-06,3:46,PDT,1.430719
2022-08-06,3:47,PDT,1.436025
2022-08-06,3:48,PDT,1.441356
2022-08-06,3:49,PDT,1.446714
2022-08-06,3:50,PDT,1.452097
2022-08-06,3:51,PDT,1.457505
2022-08-06,3:52,PDT,1.462937
2022-08-06,3:53,PDT,1.468394
2022-08-06,3:54,PDT,1.473875
2022-08-06,3:55,PDT,1.479379
2022-08-06,3:56,PDT,1.484906
2022-08-06,3:57,PDT,1.490455
2022-08-06,3:58,PDT,1.496027
2022-08-06,3:59,PDT,1.50162
2022-08-06,4:00,PDT,1.507234
2022-08-06,4:01,PDT,1.512869
2022-08-06,4:02,PDT,1.518524
2022-08-06,4:03,PDT,1.524198
2022-08-06,4:04,PDT,1.529892
2022-08-06,4:05,PDT,1.535605
2022-08-06,4:06,PDT,1.541336
2022-08-06,4:07,PDT,1.547086
2022-08-06,4:08,PDT,1.552852
2022-08-06,4:09,PDT,1.558635
2022-08-06,4:10,PDT,1.564435
2022-08-06,4:11,PDT,1.570251
2022-08-06,4:12,PDT,1.576083
2022-08-06,4:13,PDT,1.581929
2022-08-06,4:14,PDT,1.58779
2022-08-06,4:15,PDT,1.593665
2022-08-06,4:16,PDT,1.599554
2022-08-06,4:17,PDT,1.605456
2022-08-06,4:18,PDT,1.61137
2022-08-06,4:19,PDT,1.617297
2022-08-06,4:20,PDT,1.623235
2022-08-06,4:21,PDT,1.629185
2022-08-06,4:22,PDT,1.635145
2022-08-06,4:23,PDT,1.641115
2022-08-06,4:24,PDT,1.647095
2022-08-06,4:25,PDT,1.653085
2022-08-06,4:26,PDT,1.659083
2022-08-06,4:27,PDT,1.665089
2022-08-06,4:28,PDT,1.671103
2022-08-06,4:29,PDT,1.677124
2022-08-06,4:30,PDT,1.683152
2022-08-06,4:31,PDT,1.689187
2022-08-06,4:32,PDT,1.695227
2022-08-06,4:33,PDT,1.701273
2022-08-06,4:34,PDT,1.707323
2022-08-06,4:35,PDT,1.713378
2022-08-06,4:36,PDT,1.719437
2022-08-06,4:37,PDT,1.725499
2022-08-06,4:38,PDT,1.731564
2022-08-06,4:39,PDT,1.737632
2022-08-06,4:40,PDT,1.743702
2022-08-06,4:41,PDT,1.749773
2022-08-06,4:42,PDT,1.755845
2022-08-06,4:43,PDT,1.761918
2022-08-06,4:44,PDT,1.76799
2022-08-06,4:45,PDT,1.774063
2022-08-06,4:46,PDT,1.780135
2022-08-06,4:47,PDT,1.786205
2022-08-06,4:48,PDT,1.792274
2022-08-06,4:49,PDT,1.79834
2022-08-06,4:50,PDT,1.804404
2022-08-06,4:51,PDT,1.810465
2022-08-06,4:52,PDT,1.816522
2022-08-06,4:53,PDT,1.822575
2022-08-06,4:54,PDT,1.828624
2022-08-06,4:55,PDT,1.834668
2022-08-06,4:56,PDT,1.840706
2022-08-06,4:57,PDT,1.846739
2022-08-06,4:58,PDT,1.852765
2022-08-06,4:59,PDT,1.858785
2022-08-06,5:00,PDT,1.864798
2022-08-06,5:01,PDT,1.870804
2022-08-06,5:02,PDT,1.876801
2022-08-06,5:03,PDT,1.88279
2022-08-06,5:04,PDT,1.888771
2022-08-06,5:05,PDT,1.894742
2022-08-06,5:06,PDT,1.900704
2022-08-06,5:07,PDT,1.906656
2022-08-06,5:08,PDT,1.912597
2022-08-06,5:09,PDT,1.918528
2022-08-06,5:10,PDT,1.924448
2022-08-06,5:11,PDT,1.930356
2022-08-06,5:12,PDT,1.936253
2022-08-06,5:13,PDT,1.942137
2022-08-06,5:14,PDT,1.948008
2022-08-06,5:15,PDT,1.953866
2022-08-06,5:16,PDT,1.959711
2022-08-06,5:17,PDT,1.965542
2022-08-06,5:18,PDT,1.971359
2022-08-06,5:19,PDT,1.977162
2022-08-06,5:20,PDT,1.98295
2022-08-06,5:21,PDT,1.988722
2022-08-06,5:22,PDT,1.994479
2022-08-06,5:23,PDT,2.00022
2022-08-06,5:24,PDT,2.005945
2022-08-06,5:25,PDT,2.011654
2022-08-06,5:26,PDT,2.017345
2022-08-06,5:27,PDT,2.023019
2022-08-06,5:28,PDT,2.028676
2022-08-06,5:29,PDT,2.034315
2022-08-06,5:30,PDT,2.039935
2022-08-06,5:31,PDT,2.045537
2022-08-06,5:32,PDT,2.051121
2022-08-06,5:33,PDT,2.056685
2022-08-06,5:34,PDT,2.06223
2022-08-06,5:35,PDT,2.067754
2022-08-06,5:36,PDT,2.073259
2022-08-06,5:37,PDT,2.078744
2022-08-06,5:38,PDT,2.084208
2022-08-06,5:39,PDT,2.089651
2022-08-06,5:40,PDT,2.095073
2022-08-06,5:41,PDT,2.100473
2022-08-06,5:42,PDT,2.105852
2022-08-06,5:43,PDT,2.111208
2022-08-06,5:44,PDT,2.116543
2022-08-06,5:45,PDT,2.121854
2022-08-06,5:46,PDT,2.127143
2022-08-06,5:47,PDT,2.132409
2022-08-06,5:48,PDT,2.137651
2022-08-06,5:49,PDT,2.14287
2022-08-06,5:50,PDT,2.148064
2022-08-06,5:51,PDT,2.153235
2022-08-06,5:52,PDT,2.158381
2022-08-06,5:53,PDT,2.163503
2022-08-06,5:54,PDT,2.168599
2022-08-06,5:55,PDT,2.173671
2022-08-06,5:56,PDT,2.178716
2022-08-06,5:57,PDT,2.183737
2022-08-06,5:58,PDT,2.188731
2022-08-06,5:59,PDT,2.193699
2022-08-06,6:00,PDT,2.198641
2022-08-06,6:01,PDT,2.203556
2022-08-06,6:02,PDT,2.208445
2022-08-06,6:03,PDT,2.213306
2022-08-06,6:04,PDT,2.21814
2022-08-06,6:05,PDT,2.222946
2022-08-06,6:06,PDT,2.227725
2022-08-06,6:07,PDT,2.232475
2022-08-06,6:08,PDT,2.237197
2022-08-06,6:09,PDT,2.241891
2022-08-06,6:10,PDT,2.246556
2022-08-06,6:11,PDT,2.251192
2022-08-06,6:12,PDT,2.255799
2022-08-06,6:13,PDT,2.260377
2022-08-06,6:14,PDT,2.264924
2022-08-06,6:15,PDT,2.269443
2022-08-06,6:16,PDT,2.273931
2022-08-06,6:17,PDT,2.278388
2022-08-06,6:18,PDT,2.282815
2022-08-06,6:19,PDT,2.287212
2022-08-06,6:20,PDT,2.291577
2022-08-06,6:21,PDT,2.295912
2022-08-06,6:22,PDT,2.300215
2022-08-06,6:23,PDT,2.304486
2022-08-06,6:24,PDT,2.308725
2022-08-06,6:25,PDT,2.312933
2022-08-06,6:26,PDT,2.317108
2022-08-06,6:27,PDT,2.32125
2022-08-06,6:28,PDT,2.32536
2022-08-06,6:29,PDT,2.329437
2022-08-06,6:30,PDT,2.333481
2022-08-06,6:31,PDT,2.337491
2022-08-06,6:32,PDT,2.341468
2022-08-06,6:33,PDT,2.345411
2022-08-06,6:34,PDT,2.349319
2022-08-06,6:35,PDT,2.353194
2022-08-06,6:36,PDT,2.357034
2022-08-06,6:37,PDT,2.360839
2022-08-06,6:38,PDT,2.364609
2022-08-06,6:39,PDT,2.368344
2022-08-06,6:40,PDT,2.372044
2022-08-06,6:41,PDT,2.375707
2022-08-06,6:42,PDT,2.379335
2022-08-06,6:43,PDT,2.382927
2022-08-06,6:44,PDT,2.386483
2022-08-06,6:45,PDT,2.390002
2022-08-06,6:46,PDT,2.393484
2022-08-06,6:47,PDT,2.396929
2022-08-06,6:48,PDT,2.400337
2022-08-06,6:49,PDT,2.403708
2022-08-06,6:50,PDT,2.40704
2022-08-06,6:51,PDT,2.410335
2022-08-06,6:52,PDT,2.413592
2022-08-06,6:53,PDT,2.41681
2022-08-06,6:54,PDT,2.419989
2022-08-06,6:55,PDT,2.42313
2022-08-06,6:56,PDT,2.426232
2022-08-06,6:57,PDT,2.429294
2022-08-06,6:58,PDT,2.432317
2022-08-06,6:59,PDT,2.4353
2022-08-06,7:00,PDT,2.438243
2022-08-06,7:01,PDT,2.441145
2022-08-06,7:02,PDT,2.444007
2022-08-06,7:03,PDT,2.446829
2022-08-06,7:04,PDT,2.449609
2022-08-06,7:05,PDT,2.452349
2022-08-06,7:06,PDT,2.455047
2022-08-06,7:07,PDT,2.457703
2022-08-06,7:08,PDT,2.460318
2022-08-06,7:09,PDT,2.46289
2022-08-06,7:10,PDT,2.465421
2022-08-06,7:11,PDT,2.467908
2022-08-06,7:12,PDT,2.470353
2022-08-06,7:13,PDT,2.472755
2022-08-06,7:14,PDT,2.475114
2022-08-06,7:15,PDT,2.47743
2022-08-06,7:16,PDT,2.479702
2022-08-06,7:17,PDT,2.48193
2022-08-06,7:18,PDT,2.484114
2022-08-06,7:19,PDT,2.486254
2022-08-06,7:20,PDT,2.488349
2022-08-06,7:21,PDT,2.4904
2022-08-06,7:22,PDT,2.492406
2022-08-06,7:23,PDT,2.494367
2022-08-06,7:24,PDT,2.496283
2022-08-06,7:25,PDT,2.498153
2022-08-06,7:26,PDT,2.499978
2022-08-06,7:27,PDT,2.501757
2022-08-06,7:28,PDT,2.50349
2022-08-06,7:29,PDT,2.505177
2022-08-06,7:30,PDT,2.506817
2022-08-06,7:31,PDT,2.508411
2022-08-06,7:32,PDT,2.509958
2022-08-06,7:33,PDT,2.511458
2022-08-06,7:34,PDT,2.512912
2022-08-06,7:35,PDT,2.514318
2022-08-06,7:36,PDT,2.515676
2022-08-06,7:37,PDT,2.516988
2022-08-06,7:38,PDT,2.518251
2022-08-06,7:39,PDT,2.519467
2022-08-06,7:40,PDT,2.520635
2022-08-06,7:41,PDT,2.521755
2022-08-06,7:42,PDT,2.522827
2022-08-06,7:43,PDT,2.52385
2022-08-06,7:44,PDT,2.524825
2022-08-06,7:45,PDT,2.525752
2022-08-06,7:46,PDT,2.52663
2022-08-06,7:47,PDT,2.527459
2022-08-06,7:48,PDT,2.528239
2022-08-06,7:49,PDT,2.528971
2022-08-06,7:50,PDT,2.529653
2022-08-06,7:51,PDT,2.530286
2022-08-06,7:52,PDT,2.53087
2022-08-06,7:53,PDT,2.531405
2022-08-06,7:54,PDT,2.531891
2022-08-06,7:55,PDT,2.532327
2022-08-06,7:56,PDT,2.532714
2022-08-06,7:57,PDT,2.533052
2022-08-06,7:58,PDT,2.53334
2022-08-06,7:59,PDT,2.533578
2022-08-06,8:00,PDT,2.533767
2022-08-06,8:01,PDT,2.533907
2022-08-06,8:02,PDT,2.533997
2022-08-06,8:03,PDT,2.534038
2022-08-06,8:04,PDT,2.534029
2022-08-06,8:05,PDT,2.53397
2022-08-06,8:06,PDT,2.533862
2022-08-06,8:07,PDT,2.533705
2022-08-06,8:08,PDT,2.533498
2022-08-06,8:09,PDT,2.533242
2022-08-06,8:10,PDT,2.532937
2022-08-06,8:11,PDT,2.532582
2022-08-06,8:12,PDT,2.532179
2022-08-06,8:13,PDT,2.531726
2022-08-06,8:14,PDT,2.531224
2022-08-06,8:15,PDT,2.530673
2022-08-06,8:16,PDT,2.530074
2022-08-06,8:17,PDT,2.529426
2022-08-06,8:18,PDT,2.528729
2022-08-06,8:19,PDT,2.527984
2022-08-06,8:20,PDT,2.52719
2022-08-06,8:21,PDT,2.526348
2022-08-06,8:22,PDT,2.525459
2022-08-06,8:23,PDT,2.524521
2022-08-06,8:24,PDT,2.523536
2022-08-06,8:25,PDT,2.522503
2022-08-06,8:26,PDT,2.521423
2022-08-06,8:27,PDT,2.520295
2022-08-06,8:28,PDT,2.519121
2022-08-06,8:29,PDT,2.5179
2022-08-06,8:30,PDT,2.516632
2022-08-06,8:31,PDT,2.515318
2022-08-06,8:32,PDT,2.513958
2022-08-06,8:33,PDT,2.512552
2022-08-06,8:34,PDT,2.511101
2022-08-06,8:35,PDT,2.509604
2022-08-06,8:36,PDT,2.508062
2022-08-06,8:37,PDT,2.506475
2022-08-06,8:38,PDT,2.504844
2022-08-06,8:39,PDT,2.503168
2022-08-06,8:40,PDT,2.501448
2022-08-06,8:41,PDT,2.499685
2022-08-06,8:42,PDT,2.497878
2022-08-06,8:43,PDT,2.496028
2022-08-06,8:44,PDT,2.494136
2022-08-06,8:45,PDT,2.492201
2022-08-06,8:46,PDT,2.490224
2022-08-06,8:47,PDT,2.488205
2022-08-06,8:48,PDT,2.486144
2022-08-06,8:49,PDT,2.484043
2022-08-06,8:50,PDT,2.481901
2022-08-06,8:51,PDT,2.479718
2022-08-06,8:52,PDT,2.477496
2022-08-06,8:53,PDT,2.475234
2022-08-06,8:54,PDT,2.472933
2022-08-06,8:55,PDT,2.470593
2022-08-06,8:56,PDT,2.468214
2022-08-06,8:57,PDT,2.465798
2022-08-06,8:58,PDT,2.463344
2022-08-06,8:59,PDT,2.460853
2022-08-06,9:00,PDT,2.458325
2022-08-06,9:01,PDT,2.45576
2022-08-06,9:02,PDT,2.45316
2022-08-06,9:03,PDT,2.450524
2022-08-06,9:04,PDT,2.447854
2022-08-06,9:05,PDT,2.445148
2022-08-06,9:06,PDT,2.442409
2022-08-06,9:07,PDT,2.439635
2022-08-06,9:08,PDT,2.436829
2022-08-06,9:09,PDT,2.43399
2022-08-06,9:10,PDT,2.431118
2022-08-06,9:11,PDT,2.428214
2022-08-06,9:12,PDT,2.42528
2022-08-06,9:13,PDT,2.422314
2022-08-06,9:14,PDT,2.419317
2022-08-06,9:15,PDT,2.416291
2022-08-06,9:16,PDT,2.413236
2022-08-06,9:17,PDT,2.410151
2022-08-06,9:18,PDT,2.407038
2022-08-06,9:19,PDT,2.403897
2022-08-06,9:20,PDT,2.400728
2022-08-06,9:21,PDT,2.397532
2022-08-06,9:22,PDT,2.39431
2022-08-06,9:23,PDT,2.391062
2022-08-06,9:24,PDT,2.387788
2022-08-06,9:25,PDT,2.384489
2022-08-06,9:26,PDT,2.381166
2022-08-06,9:27,PDT,2.377819
2022-08-06,9:28,PDT,2.374448
2022-08-06,9:29,PDT,2.371054
2022-08-06,9:30,PDT,2.367638
2022-08-06,9:31,PDT,2.364199
2022-08-06,9:32,PDT,2.36074
2022-08-06,9:33,PDT,2.357259
2022-08-06,9:34,PDT,2.353758
2022-08-06,9:35,PDT,2.350237
2022-08-06,9:36,PDT,2.346696
2022-08-06,9:37,PDT,2.343137
2022-08-06,9:38,PDT,2.339559
2022-08-06,9:39,PDT,2.335963
2022-08-06,9:40,PDT,2.33235
2022-08-06,9:41,PDT,2.328719
2022-08-06,9:42,PDT,2.325073
2022-08-06,9:43,PDT,2.32141
2022-08-06,9:44,PDT,2.317733
2022-08-06,9:45,PDT,2.31404
2022-08-06,9:46,PDT,2.310333
2022-08-06,9:47,PDT,2.306612
2022-08-06,9:48,PDT,2.302877
2022-08-06,9:49,PDT,2.29913
2022-08-06,9:50,PDT,2.29537
2022-08-06,9:51,PDT,2.291599
2022-08-06,9:52,PDT,2.287816
2022-08-06,9:53,PDT,2.284021
2022-08-06,9:54,PDT,2.280217
2022-08-06,9:55,PDT,2.276402
2022-08-06,9:56,PDT,2.272578
2022-08-06,9:57,PDT,2.268745
2022-08-06,9:58,PDT,2.264904
2022-08-06,9:59,PDT,2.261054
2022-08-06,10:00,PDT,2.257196
2022-08-06,10:01,PDT,2.253332
2022-08-06,10:02,PDT,2.249461
2022-08-06,10:03,PDT,2.245583
2022-08-06,10:04,PDT,2.2417
2022-08-06,10:05,PDT,2.237811
2022-08-06,10:06,PDT,2.233917
2022-08-06,10:07,PDT,2.230019
2022-08-06,10:08,PDT,2.226117
2022-08-06,10:09,PDT,2.222212
2022-08-06,10:10,PDT,2.218303
2022-08-06,10:11,PDT,2.214391
2022-08-06,10:12,PDT,2.210477
2022-08-06,10:13,PDT,2.206562
2022-08-06,10:14,PDT,2.202645
2022-08-06,10:15,PDT,2.198726
2022-08-06,10:16,PDT,2.194808
2022-08-06,10:17,PDT,2.190889
2022-08-06,10:18,PDT,2.18697
2022-08-06,10:19,PDT,2.183051
2022-08-06,10:20,PDT,2.179134
2022-08-06,10:21,PDT,2.175218
2022-08-06,10:22,PDT,2.171304
2022-08-06,10:23,PDT,2.167392
2022-08-06,10:24,PDT,2.163483
2022-08-06,10:25,PDT,2.159576
2022-08-06,10:26,PDT,2.155673
2022-08-06,10:27,PDT,2.151773
2022-08-06,10:28,PDT,2.147878
2022-08-06,10:29,PDT,2.143987
2022-08-06,10:30,PDT,2.1401
2022-08-06,10:31,PDT,2.136219
2022-08-06,10:32,PDT,2.132343
2022-08-06,10:33,PDT,2.128473
2022-08-06,10:34,PDT,2.124609
2022-08-06,10:35,PDT,2.120751
2022-08-06,10:36,PDT,2.116901
2022-08-06,10:37,PDT,2.113057
2022-08-06,10:38,PDT,2.109221
2022-08-06,10:39,PDT,2.105393
2022-08-06,10:40,PDT,2.101573
2022-08-06,10:41,PDT,2.097762
2022-08-06,10:42,PDT,2.093959
2022-08-06,10:43,PDT,2.090165
2022-08-06,10:44,PDT,2.086381
2022-08-06,10:45,PDT,2.082607
2022-08-06,10:46,PDT,2.078842
2022-08-06,10:47,PDT,2.075088
2022-08-06,10:48,PDT,2.071344
2022-08-06,10:49,PDT,2.067612
2022-08-06,10:50,PDT,2.063891
2022-08-06,10:51,PDT,2.060181
2022-08-06,10:52,PDT,2.056483
2022-08-06,10:53,PDT,2.052797
2022-08-06,10:54,PDT,2.049124
2022-08-06,10:55,PDT,2.045463
2022-08-06,10:56,PDT,2.041815
2022-08-06,10:57,PDT,2.03818
2022-08-06,10:58,PDT,2.034559
